Anio,NroMes,ubigeo,Departamento,Provincia,Distrito,Etapa,Metodo,Actividad,Insumo
2017,4,30108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,18 a - 29 a,YUZPE,1,2
2017,4,30201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,18 a - 29 a,YUZPE,2,3
2017,4,30202,APURIMAC,ANDAHUAYLAS,ANDARAPA,18 a - 29 a,PROGESTAGENO,1,1
2017,4,30204,APURIMAC,ANDAHUAYLAS,HUANCARAMA,30 a - 59 a,YUZPE,2,3
2017,4,30206,APURIMAC,ANDAHUAYLAS,HUAYANA,30 a - 59 a,YUZPE,1,1
2017,4,30207,APURIMAC,ANDAHUAYLAS,KISHUARA,12 a - 17 a,YUZPE,1,2
2017,4,30210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,12 a - 17 a,YUZPE,1,1
2017,4,30213,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,12 a - 17 a,PROGESTAGENO,1,2
2017,4,30214,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,12 a - 17 a,YUZPE,1,2
2017,4,30220,APURIMAC,ANDAHUAYLAS,JOSÉ MARÍA ARGUEDAS,30 a - 59 a,YUZPE,2,2
2017,4,30411,APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,18 a - 29 a,YUZPE,1,8
2017,4,30416,APURIMAC,AYMARAES,TORAYA,18 a - 29 a,YUZPE,1,2
2017,4,30501,APURIMAC,COTABAMBAS,TAMBOBAMBA,12 a - 17 a,PROGESTAGENO,1,2
2017,4,30502,APURIMAC,COTABAMBAS,COTABAMBAS,18 a - 29 a,YUZPE,2,16
2017,4,30503,APURIMAC,COTABAMBAS,COYLLURQUI,18 a - 29 a,PROGESTAGENO,1,2
2017,4,30504,APURIMAC,COTABAMBAS,HAQUIRA,18 a - 29 a,YUZPE,2,2
2017,4,30504,APURIMAC,COTABAMBAS,HAQUIRA,30 a - 59 a,YUZPE,2,2
2017,4,30709,APURIMAC,GRAU,SAN ANTONIO,12 a - 17 a,PROGESTAGENO,1,1
2017,4,40126,AREQUIPA,AREQUIPA,YANAHUARA,30 a - 59 a,PROGESTAGENO,2,3
2017,4,40302,AREQUIPA,CARAVELI,ACARI,18 a - 29 a,YUZPE,4,6
2017,4,40302,AREQUIPA,CARAVELI,ACARI,30 a - 59 a,YUZPE,2,2
2017,4,40414,AREQUIPA,CASTILLA,VIRACO,18 a - 29 a,PROGESTAGENO,2,3
2017,4,50104,AYACUCHO,HUAMANGA,CARMEN ALTO,30 a - 59 a,YUZPE,1,1
2017,4,50106,AYACUCHO,HUAMANGA,OCROS,18 a - 29 a,YUZPE,1,1
2017,4,50501,AYACUCHO,LA MAR,SAN MIGUEL,30 a - 59 a,PROGESTAGENO,1,1
2017,4,50502,AYACUCHO,LA MAR,ANCO,18 a - 29 a,YUZPE,2,4
2017,4,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,30 a - 59 a,PROGESTAGENO,1,1
2017,4,70101,CALLAO,CALLAO,CALLAO,18 a - 29 a,YUZPE,4,18
2017,4,70101,CALLAO,CALLAO,CALLAO,30 a - 59 a,YUZPE,4,5
2017,4,70102,CALLAO,CALLAO,BELLAVISTA,18 a - 29 a,PROGESTAGENO,2,3
2017,4,70102,CALLAO,CALLAO,BELLAVISTA,30 a - 59 a,PROGESTAGENO,1,1
2017,4,70104,CALLAO,CALLAO,LA PERLA,12 a - 17 a,PROGESTAGENO,1,1
2017,4,70105,CALLAO,CALLAO,LA PUNTA,18 a - 29 a,YUZPE,1,2
2017,4,80901,CUSCO,LA CONVENCION,SANTA ANA,18 a - 29 a,PROGESTAGENO,1,3
2017,4,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,18 a - 29 a,PROGESTAGENO,2,3
2017,4,90105,HUANCAVELICA,HUANCAVELICA,CUENCA,12 a - 17 a,PROGESTAGENO,2,2
2017,4,90109,HUANCAVELICA,HUANCAVELICA,LARIA,18 a - 29 a,PROGESTAGENO,2,2
2017,4,90114,HUANCAVELICA,HUANCAVELICA,PALCA,30 a - 59 a,PROGESTAGENO,2,3
2017,4,90116,HUANCAVELICA,HUANCAVELICA,VILCA,18 a - 29 a,PROGESTAGENO,2,2
2017,4,90117,HUANCAVELICA,HUANCAVELICA,YAULI,18 a - 29 a,PROGESTAGENO,2,3
2017,4,90119,HUANCAVELICA,HUANCAVELICA,HUANDO,18 a - 29 a,PROGESTAGENO,2,3
2017,4,90205,HUANCAVELICA,ACOBAMBA,MARCAS,12 a - 17 a,PROGESTAGENO,2,2
2017,4,90205,HUANCAVELICA,ACOBAMBA,MARCAS,18 a - 29 a,PROGESTAGENO,4,4
2017,4,90208,HUANCAVELICA,ACOBAMBA,ROSARIO,18 a - 29 a,PROGESTAGENO,4,4
2017,4,90301,HUANCAVELICA,ANGARAES,LIRCAY,18 a - 29 a,PROGESTAGENO,3,5
2017,4,90302,HUANCAVELICA,ANGARAES,ANCHONGA,30 a - 59 a,PROGESTAGENO,2,2
2017,4,90302,HUANCAVELICA,ANGARAES,ANCHONGA,30 a - 59 a,YUZPE,1,2
2017,4,90304,HUANCAVELICA,ANGARAES,CCOCHACCASA,12 a - 17 a,PROGESTAGENO,2,2
2017,4,90311,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,18 a - 29 a,PROGESTAGENO,2,2
2017,4,90312,HUANCAVELICA,ANGARAES,SECCLLA,18 a - 29 a,YUZPE,1,1
2017,4,90401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,18 a - 29 a,PROGESTAGENO,4,4
2017,4,90402,HUANCAVELICA,CASTROVIRREYNA,ARMA,30 a - 59 a,PROGESTAGENO,2,2
2017,4,90409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,30 a - 59 a,PROGESTAGENO,2,2
2017,4,90501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,12 a - 17 a,PROGESTAGENO,4,4
2017,4,90501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,12 a - 17 a,YUZPE,2,3
2017,4,90509,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,30 a - 59 a,PROGESTAGENO,2,2
2017,4,90701,HUANCAVELICA,TAYACAJA,PAMPAS,12 a - 17 a,PROGESTAGENO,2,2
2017,4,90701,HUANCAVELICA,TAYACAJA,PAMPAS,18 a - 29 a,PROGESTAGENO,6,6
2017,4,90701,HUANCAVELICA,TAYACAJA,PAMPAS,30 a - 59 a,PROGESTAGENO,2,2
2017,4,90703,HUANCAVELICA,TAYACAJA,ACRAQUIA,18 a - 29 a,PROGESTAGENO,2,2
2017,4,90703,HUANCAVELICA,TAYACAJA,ACRAQUIA,30 a - 59 a,PROGESTAGENO,4,4
2017,4,90704,HUANCAVELICA,TAYACAJA,AHUAYCHA,12 a - 17 a,PROGESTAGENO,2,2
2017,4,90705,HUANCAVELICA,TAYACAJA,COLCABAMBA,18 a - 29 a,PROGESTAGENO,2,2
2017,4,90705,HUANCAVELICA,TAYACAJA,COLCABAMBA,30 a - 59 a,PROGESTAGENO,2,2
2017,4,90707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,18 a - 29 a,PROGESTAGENO,2,2
2017,4,90707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,30 a - 59 a,PROGESTAGENO,4,4
2017,4,90711,HUANCAVELICA,TAYACAJA,PAZOS,30 a - 59 a,PROGESTAGENO,2,2
2017,4,90715,HUANCAVELICA,TAYACAJA,SALCAHUASI,30 a - 59 a,PROGESTAGENO,2,2
2017,4,90717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,18 a - 29 a,PROGESTAGENO,2,2
2017,4,90717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,30 a - 59 a,PROGESTAGENO,2,2
2017,4,90718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,18 a - 29 a,PROGESTAGENO,4,4
2017,4,90719,HUANCAVELICA,TAYACAJA,QUICHUAS,18 a - 29 a,PROGESTAGENO,2,2
2017,4,90719,HUANCAVELICA,TAYACAJA,QUICHUAS,30 a - 59 a,PROGESTAGENO,2,2
2017,4,100101,HUANUCO,HUANUCO,HUANUCO,18 a - 29 a,PROGESTAGENO,2,2
2017,4,100101,HUANUCO,HUANUCO,HUANUCO,18 a - 29 a,YUZPE,2,3
2017,4,100101,HUANUCO,HUANUCO,HUANUCO,30 a - 59 a,PROGESTAGENO,2,2
2017,4,100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,18 a - 29 a,PROGESTAGENO,2,2
2017,4,100201,HUANUCO,AMBO,AMBO,18 a - 29 a,YUZPE,2,9
2017,4,100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,18 a - 29 a,YUZPE,1,8
2017,4,100404,HUANUCO,HUACAYBAMBA,PINRA,12 a - 17 a,PROGESTAGENO,1,2
2017,4,100501,HUANUCO,HUAMALIES,LLATA,12 a - 17 a,PROGESTAGENO,1,2
2017,4,100501,HUANUCO,HUAMALIES,LLATA,18 a - 29 a,PROGESTAGENO,2,4
2017,4,100505,HUANUCO,HUAMALIES,JIRCAN,18 a - 29 a,YUZPE,1,8
2017,4,100506,HUANUCO,HUAMALIES,MIRAFLORES,12 a - 17 a,PROGESTAGENO,1,1
2017,4,100507,HUANUCO,HUAMALIES,MONZON,18 a - 29 a,PROGESTAGENO,2,2
2017,4,100507,HUANUCO,HUAMALIES,MONZON,30 a - 59 a,PROGESTAGENO,2,2
2017,4,100508,HUANUCO,HUAMALIES,PUNCHAO,18 a - 29 a,YUZPE,1,8
2017,4,100509,HUANUCO,HUAMALIES,PUÑOS,18 a - 29 a,PROGESTAGENO,1,1
2017,4,100510,HUANUCO,HUAMALIES,SINGA,30 a - 59 a,YUZPE,1,8
2017,4,100511,HUANUCO,HUAMALIES,TANTAMAYO,12 a - 17 a,YUZPE,1,8
2017,4,100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,18 a - 29 a,YUZPE,1,8
2017,4,100905,HUANUCO,PUERTO INCA,YUYAPICHIS,12 a - 17 a,YUZPE,1,8
2017,4,101002,HUANUCO,LAURICOCHA,BAÑOS,12 a - 17 a,YUZPE,1,2
2017,4,110101,ICA,ICA,ICA,18 a - 29 a,YUZPE,2,9
2017,4,110101,ICA,ICA,ICA,30 a - 59 a,YUZPE,4,11
2017,4,110106,ICA,ICA,PARCONA,30 a - 59 a,PROGESTAGENO,1,1
2017,4,110111,ICA,ICA,SANTIAGO,30 a - 59 a,PROGESTAGENO,2,2
2017,4,110113,ICA,ICA,TATE,18 a - 29 a,YUZPE,1,8
2017,4,110202,ICA,CHINCHA,ALTO LARAN,18 a - 29 a,YUZPE,2,3
2017,4,110301,ICA,NAZCA,NAZCA,18 a - 29 a,PROGESTAGENO,1,1
2017,4,110305,ICA,NAZCA,VISTA ALEGRE,18 a - 29 a,PROGESTAGENO,2,2
2017,4,110401,ICA,PALPA,PALPA,30 a - 59 a,PROGESTAGENO,1,1
2017,4,110501,ICA,PISCO,PISCO,30 a - 59 a,YUZPE,2,2
2017,4,110504,ICA,PISCO,INDEPENDENCIA,18 a - 29 a,PROGESTAGENO,2,2
2017,4,110504,ICA,PISCO,INDEPENDENCIA,30 a - 59 a,PROGESTAGENO,1,1
2017,4,110506,ICA,PISCO,SAN ANDRES,30 a - 59 a,PROGESTAGENO,1,1
2017,4,120101,JUNIN,HUANCAYO,HUANCAYO,18 a - 29 a,YUZPE,2,3
2017,4,120107,JUNIN,HUANCAYO,CHILCA,18 a - 29 a,YUZPE,2,16
2017,4,120107,JUNIN,HUANCAYO,CHILCA,30 a - 59 a,YUZPE,1,8
2017,4,120114,JUNIN,HUANCAYO,EL TAMBO,30 a - 59 a,PROGESTAGENO,1,1
2017,4,120114,JUNIN,HUANCAYO,EL TAMBO,30 a - 59 a,YUZPE,3,4
2017,4,120121,JUNIN,HUANCAYO,HUAYUCACHI,18 a - 29 a,YUZPE,1,8
2017,4,120122,JUNIN,HUANCAYO,INGENIO,12 a - 17 a,PROGESTAGENO,1,1
2017,4,120125,JUNIN,HUANCAYO,PILCOMAYO,18 a - 29 a,YUZPE,2,3
2017,4,120133,JUNIN,HUANCAYO,SAPALLANGA,30 a - 59 a,YUZPE,1,8
2017,4,120134,JUNIN,HUANCAYO,SICAYA,30 a - 59 a,YUZPE,1,2
2017,4,120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,12 a - 17 a,PROGESTAGENO,1,1
2017,4,120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,18 a - 29 a,YUZPE,2,5
2017,4,120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,30 a - 59 a,PROGESTAGENO,1,1
2017,4,120215,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,30 a - 59 a,PROGESTAGENO,1,1
2017,4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,30 a - 59 a,PROGESTAGENO,2,2
2017,4,120302,JUNIN,CHANCHAMAYO,PERENE,18 a - 29 a,YUZPE,1,1
2017,4,120305,JUNIN,CHANCHAMAYO,SAN RAMON,30 a - 59 a,YUZPE,1,2
2017,4,120401,JUNIN,JAUJA,JAUJA,30 a - 59 a,PROGESTAGENO,2,2
2017,4,120419,JUNIN,JAUJA,MONOBAMBA,12 a - 17 a,YUZPE,1,2
2017,4,120420,JUNIN,JAUJA,MUQUI,30 a - 59 a,PROGESTAGENO,1,1
2017,4,120501,JUNIN,JUNIN,JUNIN,18 a - 29 a,YUZPE,1,2
2017,4,120504,JUNIN,JUNIN,ULCUMAYO,30 a - 59 a,YUZPE,1,2
2017,4,120601,JUNIN,SATIPO,SATIPO,18 a - 29 a,YUZPE,4,6
2017,4,120605,JUNIN,SATIPO,PAMPA HERMOSA,30 a - 59 a,YUZPE,1,2
2017,4,120606,JUNIN,SATIPO,PANGOA,18 a - 29 a,YUZPE,1,2
2017,4,120607,JUNIN,SATIPO,RIO NEGRO,30 a - 59 a,YUZPE,1,2
2017,4,120608,JUNIN,SATIPO,RIO TAMBO,12 a - 17 a,YUZPE,1,2
2017,4,120608,JUNIN,SATIPO,RIO TAMBO,18 a - 29 a,YUZPE,1,2
2017,4,120701,JUNIN,TARMA,TARMA,18 a - 29 a,PROGESTAGENO,4,4
2017,4,120702,JUNIN,TARMA,ACOBAMBA,12 a - 17 a,PROGESTAGENO,2,3
2017,4,120702,JUNIN,TARMA,ACOBAMBA,18 a - 29 a,PROGESTAGENO,2,3
2017,4,120702,JUNIN,TARMA,ACOBAMBA,30 a - 59 a,PROGESTAGENO,2,3
2017,4,120705,JUNIN,TARMA,LA UNION,18 a - 29 a,PROGESTAGENO,1,1
2017,4,120705,JUNIN,TARMA,LA UNION,30 a - 59 a,PROGESTAGENO,1,1
2017,4,120707,JUNIN,TARMA,PALCAMAYO,18 a - 29 a,PROGESTAGENO,2,2
2017,4,120804,JUNIN,YAULI,MARCAPOMACOCHA,18 a - 29 a,PROGESTAGENO,1,1
2017,4,130108,LA LIBERTAD,TRUJILLO,POROTO,18 a - 29 a,YUZPE,2,3
2017,4,130402,LA LIBERTAD,CHEPEN,PACANGA,12 a - 17 a,YUZPE,2,2
2017,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,18 a - 29 a,YUZPE,1,2
2017,4,140103,LAMBAYEQUE,CHICLAYO,ETEN,18 a - 29 a,PROGESTAGENO,2,2
2017,4,140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,12 a - 17 a,PROGESTAGENO,1,2
2017,4,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,18 a - 29 a,PROGESTAGENO,1,1
2017,4,140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,18 a - 29 a,YUZPE,1,1
2017,4,140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,30 a - 59 a,PROGESTAGENO,2,3
2017,4,140205,LAMBAYEQUE,FERREÑAFE,PITIPO,18 a - 29 a,PROGESTAGENO,2,3
2017,4,140206,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,18 a - 29 a,YUZPE,1,2
2017,4,140206,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,30 a - 59 a,YUZPE,1,2
2017,4,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,18 a - 29 a,PROGESTAGENO,2,2
2017,4,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,12 a - 17 a,PROGESTAGENO,2,2
2017,4,150103,LIMA,LIMA,ATE,12 a - 17 a,YUZPE,2,2
2017,4,150103,LIMA,LIMA,ATE,18 a - 29 a,YUZPE,1,1
2017,4,150103,LIMA,LIMA,ATE,30 a - 59 a,YUZPE,2,2
2017,4,150107,LIMA,LIMA,CHACLACAYO,30 a - 59 a,PROGESTAGENO,1,1
2017,4,150107,LIMA,LIMA,CHACLACAYO,30 a - 59 a,YUZPE,2,3
2017,4,150108,LIMA,LIMA,CHORRILLOS,18 a - 29 a,PROGESTAGENO,1,1
2017,4,150108,LIMA,LIMA,CHORRILLOS,18 a - 29 a,YUZPE,2,8
2017,4,150108,LIMA,LIMA,CHORRILLOS,30 a - 59 a,PROGESTAGENO,1,1
2017,4,150108,LIMA,LIMA,CHORRILLOS,30 a - 59 a,YUZPE,2,3
2017,4,150118,LIMA,LIMA,LURIGANCHO (CHOSICA),18 a - 29 a,PROGESTAGENO,2,2
2017,4,150118,LIMA,LIMA,LURIGANCHO (CHOSICA),30 a - 59 a,YUZPE,1,2
2017,4,150119,LIMA,LIMA,LURIN,18 a - 29 a,YUZPE,1,8
2017,4,150123,LIMA,LIMA,PACHACAMAC,30 a - 59 a,PROGESTAGENO,3,5
2017,4,150124,LIMA,LIMA,PUCUSANA,30 a - 59 a,YUZPE,1,8
2017,4,150126,LIMA,LIMA,PUNTA HERMOSA,30 a - 59 a,YUZPE,1,8
2017,4,150127,LIMA,LIMA,PUNTA NEGRA,18 a - 29 a,YUZPE,1,8
2017,4,150140,LIMA,LIMA,SANTIAGO DE SURCO,18 a - 29 a,YUZPE,1,2
2017,4,150140,LIMA,LIMA,SANTIAGO DE SURCO,30 a - 59 a,PROGESTAGENO,1,1
2017,4,150142,LIMA,LIMA,VILLA EL SALVADOR,18 a - 29 a,PROGESTAGENO,1,1
2017,4,150142,LIMA,LIMA,VILLA EL SALVADOR,30 a - 59 a,YUZPE,1,1
2017,4,150301,LIMA,CAJATAMBO,CAJATAMBO,30 a - 59 a,YUZPE,1,1
2017,4,150514,LIMA,CAÑETE,SAN LUIS,30 a - 59 a,PROGESTAGENO,2,2
2017,4,151001,LIMA,YAUYOS,YAUYOS,18 a - 29 a,YUZPE,3,17
2017,4,170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,12 a - 17 a,PROGESTAGENO,1,1
2017,4,180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,12 a - 17 a,PROGESTAGENO,1,1
2017,4,180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,18 a - 29 a,PROGESTAGENO,1,1
2017,4,180301,MOQUEGUA,ILO,ILO,18 a - 29 a,YUZPE,1,1
2017,4,200201,PIURA,AYABACA,AYABACA,30 a - 59 a,YUZPE,1,2
2017,4,200207,PIURA,AYABACA,PAIMAS,30 a - 59 a,YUZPE,1,2
2017,4,210101,PUNO,PUNO,PUNO,30 a - 59 a,YUZPE,1,1
2017,4,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,18 a - 29 a,PROGESTAGENO,1,1
2017,4,220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,12 a - 17 a,YUZPE,1,2
2017,4,220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,18 a - 29 a,YUZPE,3,6
2017,4,220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,30 a - 59 a,YUZPE,1,2
2017,4,220302,SAN MARTIN,EL DORADO,AGUA BLANCA,30 a - 59 a,YUZPE,1,2
2017,4,220504,SAN MARTIN,LAMAS,CAYNARACHI,18 a - 29 a,YUZPE,1,2
2017,4,220907,SAN MARTIN,SAN MARTIN,HUIMBAYOC,12 a - 17 a,YUZPE,1,2
2017,4,220909,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,30 a - 59 a,YUZPE,1,1
2017,4,220911,SAN MARTIN,SAN MARTIN,PAPAPLAYA,30 a - 59 a,YUZPE,2,4
2017,4,230101,TACNA,TACNA,TACNA,18 a - 29 a,PROGESTAGENO,1,1
2017,4,230101,TACNA,TACNA,TACNA,18 a - 29 a,YUZPE,1,1
2017,4,230101,TACNA,TACNA,TACNA,30 a - 59 a,PROGESTAGENO,2,3
2017,4,230101,TACNA,TACNA,TACNA,30 a - 59 a,YUZPE,1,1
2017,4,230102,TACNA,TACNA,ALTO DE LA ALIANZA,18 a - 29 a,YUZPE,1,8
2017,4,230102,TACNA,TACNA,ALTO DE LA ALIANZA,30 a - 59 a,YUZPE,7,7
2017,4,230104,TACNA,TACNA,CIUDAD NUEVA,30 a - 59 a,YUZPE,1,2
2017,4,230106,TACNA,TACNA,PACHIA,18 a - 29 a,YUZPE,2,3
2017,4,230107,TACNA,TACNA,PALCA,18 a - 29 a,YUZPE,1,2
2017,4,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,18 a - 29 a,PROGESTAGENO,2,2
2017,4,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,18 a - 29 a,YUZPE,1,1
2017,4,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,30 a - 59 a,PROGESTAGENO,1,1
2017,4,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,30 a - 59 a,YUZPE,1,2
2017,4,230201,TACNA,CANDARAVE,CANDARAVE,30 a - 59 a,YUZPE,1,2
2017,4,230302,TACNA,JORGE BASADRE,ILABAYA,18 a - 29 a,YUZPE,1,1
2017,4,230407,TACNA,TARATA,TARUCACHI,30 a - 59 a,YUZPE,1,2
2017,5,20105,ANCASH,HUARAZ,INDEPENDENCIA,30 a - 59 a,YUZPE,1,2
2017,5,21205,ANCASH,HUAYLAS,MATO,18 a - 29 a,PROGESTAGENO,2,3
2017,5,21801,ANCASH,SANTA,CHIMBOTE,30 a - 59 a,YUZPE,1,2
2017,5,30101,APURIMAC,ABANCAY,ABANCAY,18 a - 29 a,PROGESTAGENO,2,2
2017,5,30104,APURIMAC,ABANCAY,CURAHUASI,18 a - 29 a,YUZPE,2,3
2017,5,30105,APURIMAC,ABANCAY,HUANIPACA,18 a - 29 a,YUZPE,1,2
2017,5,30106,APURIMAC,ABANCAY,LAMBRAMA,18 a - 29 a,YUZPE,4,8
2017,5,30201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,18 a - 29 a,YUZPE,7,10
2017,5,30201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,30 a - 59 a,YUZPE,6,9
2017,5,30202,APURIMAC,ANDAHUAYLAS,ANDARAPA,18 a - 29 a,YUZPE,1,8
2017,5,30204,APURIMAC,ANDAHUAYLAS,HUANCARAMA,18 a - 29 a,YUZPE,2,3
2017,5,30207,APURIMAC,ANDAHUAYLAS,KISHUARA,12 a - 17 a,YUZPE,1,2
2017,5,30210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,18 a - 29 a,YUZPE,4,4
2017,5,30214,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,18 a - 29 a,YUZPE,1,2
2017,5,30219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,30 a - 59 a,YUZPE,1,2
2017,5,30406,APURIMAC,AYMARAES,COTARUSE,12 a - 17 a,YUZPE,1,8
2017,5,30501,APURIMAC,COTABAMBAS,TAMBOBAMBA,18 a - 29 a,PROGESTAGENO,3,6
2017,5,30503,APURIMAC,COTABAMBAS,COYLLURQUI,18 a - 29 a,PROGESTAGENO,2,4
2017,5,30503,APURIMAC,COTABAMBAS,COYLLURQUI,30 a - 59 a,PROGESTAGENO,1,2
2017,5,30504,APURIMAC,COTABAMBAS,HAQUIRA,12 a - 17 a,PROGESTAGENO,1,1
2017,5,30504,APURIMAC,COTABAMBAS,HAQUIRA,30 a - 59 a,YUZPE,1,2
2017,5,30601,APURIMAC,CHINCHEROS,CHINCHEROS,18 a - 29 a,PROGESTAGENO,1,2
2017,5,30601,APURIMAC,CHINCHEROS,CHINCHEROS,30 a - 59 a,PROGESTAGENO,1,2
2017,5,30712,APURIMAC,GRAU,VILCABAMBA,18 a - 29 a,PROGESTAGENO,1,1
2017,5,30712,APURIMAC,GRAU,VILCABAMBA,30 a - 59 a,PROGESTAGENO,2,2
2017,5,30714,APURIMAC,GRAU,CURASCO,18 a - 29 a,PROGESTAGENO,2,2
2017,5,40110,AREQUIPA,AREQUIPA,MIRAFLORES,18 a - 29 a,PROGESTAGENO,1,1
2017,5,40126,AREQUIPA,AREQUIPA,YANAHUARA,30 a - 59 a,YUZPE,2,3
2017,5,40203,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,18 a - 29 a,YUZPE,2,9
2017,5,40302,AREQUIPA,CARAVELI,ACARI,12 a - 17 a,YUZPE,2,2
2017,5,40303,AREQUIPA,CARAVELI,ATICO,30 a - 59 a,YUZPE,2,3
2017,5,40413,AREQUIPA,CASTILLA,URACA,30 a - 59 a,YUZPE,1,2
2017,5,40518,AREQUIPA,CAYLLOMA,TUTI,30 a - 59 a,YUZPE,1,1
2017,5,50101,AYACUCHO,HUAMANGA,AYACUCHO,18 a - 29 a,YUZPE,2,9
2017,5,50101,AYACUCHO,HUAMANGA,AYACUCHO,30 a - 59 a,YUZPE,1,1
2017,5,50104,AYACUCHO,HUAMANGA,CARMEN ALTO,30 a - 59 a,YUZPE,1,1
2017,5,50110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,30 a - 59 a,YUZPE,1,9
2017,5,50115,AYACUCHO,HUAMANGA,JESUS NAZARENO,18 a - 29 a,YUZPE,1,1
2017,5,50402,AYACUCHO,HUANTA,AYAHUANCO,18 a - 29 a,YUZPE,1,8
2017,5,50501,AYACUCHO,LA MAR,SAN MIGUEL,18 a - 29 a,YUZPE,2,3
2017,5,50501,AYACUCHO,LA MAR,SAN MIGUEL,30 a - 59 a,YUZPE,2,2
2017,5,50606,AYACUCHO,LUCANAS,CHIPAO,18 a - 29 a,YUZPE,1,8
2017,5,50615,AYACUCHO,LUCANAS,SAN CRISTOBAL,18 a - 29 a,YUZPE,2,3
2017,5,50806,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,18 a - 29 a,YUZPE,2,3
2017,5,51002,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,18 a - 29 a,YUZPE,1,2
2017,5,51008,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,18 a - 29 a,YUZPE,1,2
2017,5,70101,CALLAO,CALLAO,CALLAO,18 a - 29 a,YUZPE,3,4
2017,5,70101,CALLAO,CALLAO,CALLAO,30 a - 59 a,YUZPE,6,6
2017,5,70106,CALLAO,CALLAO,VENTANILLA,30 a - 59 a,YUZPE,1,1
2017,5,80604,CUSCO,CANCHIS,MARANGANI,18 a - 29 a,YUZPE,1,2
2017,5,80608,CUSCO,CANCHIS,TINTA,18 a - 29 a,YUZPE,5,19
2017,5,80901,CUSCO,LA CONVENCION,SANTA ANA,30 a - 59 a,YUZPE,1,2
2017,5,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,18 a - 29 a,PROGESTAGENO,2,2
2017,5,90103,HUANCAVELICA,HUANCAVELICA,ACORIA,18 a - 29 a,PROGESTAGENO,2,2
